1,1,次に揚げる簿記検定試験のいずれか1つに合格すること。[[enter]]ア) 日本商工会議所主催の簿記検定3級[[enter]]イ) 公益財団法人全国商業高等学校協会主催の簿記実務検定第2級
2,2,決算書などを例示し、次のことを説明できること。[[enter]]ア) 流動資産と流動負債[[enter]]イ) 引当金[[enter]]ウ) 営業外損益[[enter]]エ) 固定資産と減価償却[[enter]]オ) 付加価値または仕訳帳
