1,1,スケートの歴史を簡単に説明すること。
2,2,スケートの原理を述べ、スケート靴の選び方、はき方、及びブレードの手入れについて説明すること。
3,3,次のスケート技術を実演すること。[[enter]]ア) 20ｍを10くらいのストロークで前進滑走し、ハの字型またはイの字型ストッピングで停止する。[[enter]]イ) 直径3ｍくらいの半円を正しくキャーリングする。[[enter]]ウ) 直径5ｍくらいの半円を前進のクロッシングをする。[[enter]]エ) 前進からバックへのターン、バックから前進へのターンをする。[[enter]]オ) 片足でバックスケーティングをする。
4,4,スピードスケート、フィギュアスケート、アイスホッケーの競技の概要を説明すること。
5,5,スケートリンク（室内、屋外）で守るべきマナー及び自然結氷の池や湖での注意事項、氷がわれて水中に落ちた時の処置について説明すること。
