1,1,中国及びわが国における書の変遷と現代の書の動向について述べること。
2,2,20字程度の漢字仮名まじり文を選び、楷書・行書及び草書で書いた作品を提出すること。
3,3,漢字（楷書）の基本点画を初心者に正しく指導できること。
4,4,書写の用具、用材について一般的な知識を有し、その正しい取り扱いができること。
5,5,古典または現代書家の作品について、表現効果、造形要素、制作の意図などの観点から鑑賞し、その感想を述べること。
6,6,作品を2回以上展示会に出品した経験を有すること。
7,7,団または地域社会での行事で使われる立看板、式次第などを作成すること。
