1,1,スカウト運動の始まりを簡単に述べ、世界事務局へ登録している国々を30か国以上、地図上で示すこと。
2,2,次のことがらについて研究し、簡単な報告書を提出すること。[[enter]]ア) 5か国以上の外国の地理、歴史、民族および文化[[enter]]イ) 3人以上の外国の国家的英雄、偉人[[enter]]ウ) 国連憲章と世界人権宣言の主旨[[enter]]エ) 国連の組織、機構、機能及びおもな活動
3,3,15か国以上の外国旗を描き、その各々の制定の由来、象徴されている精神などについて、簡単に報告すること。
4,4,5か国以上の外国スカウト章を描くか、または収集して提示すること。
5,5,外国スカウトと外国で3か月以上文通し、相互理解と友情の促進に努力し、3回以上便りのやりとりがあること。（さしつかえないかぎり、便りを考査時に提示する）
6,6,上記(5)の外国語について、興味あることがらをテーマにして資料を収集し、研究結果を簡単に報告すること。
7,7,スカウトとして、世界友情にどのように役立つことができるかにつき、自分の考えを簡単にまとめて提出すること。
