1,1,約3分間、口述された事柄をまとめ、一般的な書式に従い通信文を作ること。
2,2,各種の書類、記録、情報（メモ、切抜き等）を活用しやすいよう整理できること。
3,3,電話について、次の事項を説明できること。[[enter]]ア) 時報、天気予報、故障の問い合わせ[[enter]]イ) 警察署、消防署への連絡[[enter]]ウ) 国際電話のかけ方[[enter]]エ) ファクシミリの使用法
4,4,時刻表によって、次の事項を調査すること。[[enter]]ア) 指示された任意の地点間について、指定の時間に到着しうる列車の番号、発着時刻と所要時間[[enter]]イ) 同上の料金の算出（特急・急行・普通・グリーン車・寝台車等それぞれを利用した場合）[[enter]]ウ) 示された出発時間及び到達地に対して最短時間で到達しうるコースと、列車番号、各発着時刻、所要時間
5,5,道路地図などによって示された任意の地点間の交通経路と手段を立案できること。
6,6,隊か班の記録係として、集会または行事の記録を3か月以上とり、報告書として作成し提出すること。
