1,1,竹材の種類と特性、用途が説明できること。
2,2,竹細工用の道具の種類とその使用法、手入れ法を知ること。
3,3,次の作品を作ること。[[enter]]ア) かご、またはざる1種以上[[enter]]イ) 花筒、鳥かご、虫かご、すだれ1種以上[[enter]]ウ) 竹の玩具2種以上[[enter]]エ) 竹で作った楽器2種以上
