1,1,次に掲げる珠算検定試験のいずれか1つの第3級に合格すること。[[enter]]ア) 日本商工会議所主催の珠算能力検定試験[[enter]]イ) 公益社団法人全国珠算教育連盟主催の珠算検定試験[[enter]]ウ) 公益財団法人全国商業高等学校協会主催の珠算実務検定試験[[enter]]エ) 全国商工会連合会主催の珠算能力検定試験
2,2,会計係として、班の会計または家計などの計算実務に3か月以上従事した経験を有すること。
