1,1,次の事柄について一般知識を有すること。[[enter]]ア) 銀河系及び太陽系の概要[[enter]]イ) 惑星、恒星、流星、重星、変光星、星雲、星団、星座、ブラックホール[[enter]]ウ) 日食、月食、太陽黒点[[enter]]エ) 天の赤道、黄道
2,2,10以上の星座を知り、その所在を指示し得ること。
3,3,太陽、月、星による方位発見法を5つ以上知ること。
4,4,星に関する神話または伝説を3つ以上知ること。
5,5,地球につき次のことを説明すること。[[enter]]ア) 緯度、経度[[enter]]イ) 自転、公転[[enter]]ウ) 太陽暦、太陰暦、歳差[[enter]]エ) 潮の干満の原因と影響[[enter]]オ) 春分、秋分、冬至、夏至
6,6,望遠鏡の構造と原理を知り、望遠鏡による天体観測記録を作り提出すること。
7,7,日時計を作ること。
