1,1,「君が代」と「連盟歌」を正しく歌える。
2,2,スカウト歌集から10曲以上、スカウトソングを歌える。
3,3,セレモニーで連盟歌の指揮を正しく行う。
4,4,5曲以上のスカウトソングを歌唱指導することができる。
